task,disease_label,rep,fold,view,SampleKey,y_true,n_cells,attn_entropy,attn_top1,attn_top5_sum,attn_eff_n
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,20250430S5,1,63,3.272192181118128,0.0929862672749677,0.4218537315669394,18.441199842492694
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,20250430S7,1,56,3.5057849810491764,0.0971511061859526,0.3428511068222659,23.99897994829338
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2025Jan_Bile-B23,1,33,2.982941824358192,0.1842196955290954,0.5135588435482787,12.438161957675987
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2025Jan_Bile-B26,1,44,3.5992774185583056,0.0668985482966532,0.2864513336143156,30.53155719488632
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2026Apr-2_Control-20260427S10,0,76,3.890123155728068,0.1635772226906711,0.2897992193770781,24.81330918383939
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2026Apr-2_Control-20260427S4,0,80,4.142687950348693,0.033958467819235,0.155762993006576,53.45514810189653
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2026Apr-2_Control-20260427S7,0,74,4.08167208129538,0.0445155575871022,0.1813587881622884,49.07508318811669
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2026Apr_Control-20260401S1,0,59,3.430427134568049,0.2439230832667878,0.4156747347207375,13.201015029684209
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2026Apr_Control-20260401S12,0,70,3.966929685604822,0.0711839121907836,0.2401104262464684,40.352851617984136
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2026Apr_Control-20260401S4,0,58,3.647197399932695,0.0941666680012742,0.349285702126117,26.236610474388144
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2026Apr_Control-20260401S7,0,90,4.130132499515649,0.0717338765282667,0.2111913173554863,45.67509618136611
stage1_MIL_Control_vs_Bile,Bile,5,3,fp,2026Apr_Control-20260401S9,0,94,4.155542770550729,0.0579547206477602,0.207610683262618,47.96272093340343
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2024Dec_Bile-S2,1,101,3.61357309699424,0.1389760563590624,0.3627926549757467,21.607840560668382
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2024Dec_Bile-S5,1,100,3.615379006088693,0.1201646628568061,0.4281292236288456,19.917530324064224
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2024Dec_Bile-S7,1,101,3.3975270963008675,0.1110627463090318,0.4388330495132573,18.68966037087373
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2024Dec_Control-S10,0,95,3.789128409958134,0.0718494589922572,0.3095408910531504,29.738762785700043
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2024Dec_Control-S4,0,109,3.776944633203129,0.1630504305098067,0.383434554798868,20.801582902707025
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2024Dec_Control-S5,0,99,3.7783125853909776,0.0748529141103554,0.3058395145085297,29.745024515072807
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,20250430S1,1,97,3.6040926804352655,0.1104294289419453,0.3773532263526478,21.798492724324326
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,20250430S12,1,75,3.4473133362655,0.136487289273936,0.4220284863520763,19.685131526254093
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,20250430S14,1,86,3.441219515656033,0.1613524514974664,0.4508329999110419,17.245219072242246
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,20250430S18,1,57,3.233367753596135,0.1492034625648934,0.4631910751761121,16.293056019330713
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,20250430S20,1,59,3.326092862927765,0.0883421247620979,0.3871216341336743,20.631145046977547
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,20250430S21,1,78,3.4319595286049,0.1098040854538975,0.4585436171063194,18.87861265609832
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,20250430S5,1,63,3.2569292244170818,0.1177381079939934,0.4182966337379452,18.36476939670052
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,20250430S7,1,56,2.9984194376939213,0.1600253600791211,0.532822126004933,12.839986103517568
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2025Jan_Bile-B23,1,33,3.1407776284547726,0.0922652146186988,0.3788567137938775,19.570955134312104
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2025Jan_Bile-B26,1,44,3.17476996408437,0.135345454800946,0.4242141711720607,17.69477245996081
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2026Apr-2_Control-20260427S10,0,76,3.0680680973207752,0.1107301108715732,0.4768754831417781,15.644619273067434
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2026Apr-2_Control-20260427S4,0,80,3.126070473085565,0.1250940345283424,0.4402106913588693,16.527906287953577
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2026Apr-2_Control-20260427S7,0,74,2.70488133298128,0.1974767351011994,0.6758424077761027,8.794048081817275
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2026Apr_Control-20260401S1,0,59,2.888161003049586,0.1807948302601037,0.5693351101750392,11.284699008590277
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2026Apr_Control-20260401S12,0,70,3.024935824954359,0.1389967088269898,0.5132994405345261,13.951381976445797
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2026Apr_Control-20260401S4,0,58,2.687285316407246,0.3314761670814139,0.6689132342356285,6.720576732396418
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2026Apr_Control-20260401S7,0,90,3.079795396079463,0.1356187010994611,0.544055694660363,13.277539863620598
stage1_MIL_Control_vs_Bile,Bile,5,3,ch,2026Apr_Control-20260401S9,0,94,3.296299318944948,0.1267631570870239,0.4685939361798056,16.41624644671888
